"REF_DATE","GEO","DGUID","Statistics","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2012","British Columbia","2016A000259","Criminal Code incidents per police officer","Rate","257","units ","0","v19457869","11.7","40.4","","","","1"
"2012","British Columbia","2016A000259","Crime severity index","Index","160","units ","0","v65783600","11.14","94.96","","","","2"
"2012","British Columbia","2016A000259","Weighted clearance rate","Rate","257","units ","0","v65783601","11.15","29.65","","","","2"
"2012","Yukon","2016A000260","Total number of all personnel","Number","223","units ","0","v19457872","12.1","172","","","","0"
"2012","Yukon","2016A000260","Total number of police officers","Number","223","units ","0","v19457870","12.2","119","","","","0"
"2012","Yukon","2016A000260","Male police officers","Number","223","units ","0","v53509179","12.10","104","","","","0"
"2012","Yukon","2016A000260","Female police officers","Number","223","units ","0","v53509180","12.11","15","","","","0"
"2012","Yukon","2016A000260","Total number of civilian and other personnel","Number","223","units ","0","v19457871","12.3","53","","","","0"
"2012","Yukon","2016A000260","Police-civilian ratio","Ratio","270","units ","0","v19457873","12.4","2.2","","","","1"
"2012","Yukon","2016A000260","Police officers per 100,000 population","Rate","257","units ","0","v19457875","12.6","330.0","","","","1"
"2012","Yukon","2016A000260","Authorized police officer strength","Number","223","units ","0","v65783610","12.12","135","","","","0"
"2012","Yukon","2016A000260","Authorized police officer strength per 100,000 population","Rate","257","units ","0","v65783611","12.13","374.4","","","","1"
"2012","Yukon","2016A000260","Criminal Code incidents per police officer","Rate","257","units ","0","v19457876","12.7","62.8","","","","1"
"2012","Yukon","2016A000260","Crime severity index","Index","160","units ","0","v65783612","12.14","156.75","","","","2"
"2012","Yukon","2016A000260","Weighted clearance rate","Rate","257","units ","0","v65783613","12.15","56.61","","","","2"
"2012","Northwest Territories","2016A000261","Total number of all personnel","Number","223","units ","0","v19457879","14.1","262","","","","0"
"2012","Northwest Territories","2016A000261","Total number of police officers","Number","223","units ","0","v19457877","14.2","199","","","","0"
"2012","Northwest Territories","2016A000261","Male police officers","Number","223","units ","0","v53509183","14.10","173","","","","0"
"2012","Northwest Territories","2016A000261","Female police officers","Number","223","units ","0","v53509184","14.11","26","","","","0"
"2012","Northwest Territories","2016A000261","Total number of civilian and other personnel","Number","223","units ","0","v19457878","14.3","63","","","","0"
"2012","Northwest Territories","2016A000261","Police-civilian ratio","Ratio","270","units ","0","v19457880","14.4","3.2","","","","1"
"2012","Northwest Territories","2016A000261","Police officers per 100,000 population","Rate","257","units ","0","v19457882","14.6","456.5","","","","1"
"2012","Northwest Territories","2016A000261","Authorized police officer strength","Number","223","units ","0","v65783634","14.12","209","","","","0"
"2012","Northwest Territories","2016A000261","Authorized police officer strength per 100,000 population","Rate","257","units ","0","v65783635","14.13","479.4","","","","1"
"2012","Northwest Territories","2016A000261","Criminal Code incidents per police officer","Rate","257","units ","0","v19457883","14.7","104.6","","","","1"
"2012","Northwest Territories","2016A000261","Crime severity index","Index","160","units ","0","v65783636","14.14","338.55","","","","2"
"2012","Northwest Territories","2016A000261","Weighted clearance rate","Rate","257","units ","0","v65783637","14.15","65.84","","","","2"
"2012","Nunavut","2016A000262","Total number of all personnel","Number","223","units ","0","v19457892","15.1","149","","","","0"
"2012","Nunavut","2016A000262","Total number of police officers","Number","223","units ","0","v19457890","15.2","125","","","","0"
"2012","Nunavut","2016A000262","Male police officers","Number","223","units ","0","v53509185","15.10","109","","","","0"
"2012","Nunavut","2016A000262","Female police officers","Number","223","units ","0","v53509186","15.11","16","","","","0"
"2012","Nunavut","2016A000262","Total number of civilian and other personnel","Number","223","units ","0","v19457891","15.3","24","","","","0"
"2012","Nunavut","2016A000262","Police-civilian ratio","Ratio","270","units ","0","v19457893","15.4","5.2","","","","1"
"2012","Nunavut","2016A000262","Police officers per 100,000 population","Rate","257","units ","0","v19457895","15.6","360.2","","","","1"
"2012","Nunavut","2016A000262","Authorized police officer strength","Number","223","units ","0","v65783646","15.12","134","","","","0"
"2012","Nunavut","2016A000262","Authorized police officer strength per 100,000 population","Rate","257","units ","0","v65783647","15.13","386.1","","","","1"
"2012","Nunavut","2016A000262","Criminal Code incidents per police officer","Rate","257","units ","0","v19457896","15.7","105.9","","","","1"
"2012","Nunavut","2016A000262","Crime severity index","Index","160","units ","0","v65783648","15.14","317.91","","","","2"
"2012","Nunavut","2016A000262","Weighted clearance rate","Rate","257","units ","0","v65783649","15.15","75.77","","","","2"
"2012","Royal Canadian Mounted Police (RCMP), headquarters and training academy","2011A000261","Total number of all personnel","Number","223","units ","0","v19457899","16.1","5579","","","","0"
"2012","Royal Canadian Mounted Police (RCMP), headquarters and training academy","2011A000261","Total number of police officers","Number","223","units ","0","v19457897","16.2","1681","","","","0"
"2012","Royal Canadian Mounted Police (RCMP), headquarters and training academy","2011A000261","Male police officers","Number","223","units ","0","v53509187","16.10","1304","","","","0"
"2012","Royal Canadian Mounted Police (RCMP), headquarters and training academy","2011A000261","Female police officers","Number","223","units ","0","v53509188","16.11","377","","","","0"
"2012","Royal Canadian Mounted Police (RCMP), headquarters and training academy","2011A000261","Total number of civilian and other personnel","Number","223","units ","0","v19457898","16.3","3898","","","","0"
"2012","Royal Canadian Mounted Police (RCMP), headquarters and training academy","2011A000261","Police-civilian ratio","Ratio","270","units ","0","v19457900","16.4","0.4","","","","1"
"2012","Royal Canadian Mounted Police (RCMP), headquarters and training academy","2011A000261","Police officers per 100,000 population","Rate","257","units ","0","v80751157","16.6","","..","","","0"
"2012","Royal Canadian Mounted Police (RCMP), headquarters and training academy","2011A000261","Authorized police officer strength","Number","223","units ","0","v65783656","16.12","2357","","","","0"
"2012","Royal Canadian Mounted Police (RCMP), headquarters and training academy","2011A000261","Authorized police officer strength per 100,000 population","Rate","257","units ","0","v80751154","16.13","","..","","","0"
"2012","Royal Canadian Mounted Police (RCMP), headquarters and training academy","2011A000261","Criminal Code incidents per police officer","Rate","257","units ","0","v80751158","16.7","","..","","","0"
"2012","Royal Canadian Mounted Police (RCMP), headquarters and training academy","2011A000261","Crime severity index","Index","160","units ","0","v80751155","16.14","","..","","","0"
"2012","Royal Canadian Mounted Police (RCMP), headquarters and training academy","2011A000261","Weighted clearance rate","Rate","257","units ","0","v80751156","16.15","","..","","","0"
"2013","Canada","2016A000011124","Total number of all personnel","Number","223","units ","0","v19457795","1.1","97120","","","","0"
"2013","Canada","2016A000011124","Total number of police officers","Number","223","units ","0","v19457793","1.2","69250","","","","0"
"2013","Canada","2016A000011124","Male police officers","Number","223","units ","0","v53509173","1.10","55252","","","","0"
"2013","Canada","2016A000011124","Female police officers","Number","223","units ","0","v53509174","1.11","13998","","","","0"
"2013","Canada","2016A000011124","Total number of civilian and other personnel","Number","223","units ","0","v19457794","1.3","27870","","","","0"
"2013","Canada","2016A000011124","Police-civilian ratio","Ratio","270","units ","0","v19457796","1.4","2.5","","","","1"
"2013","Canada","2016A000011124","Police officers per 100,000 population","Rate","257","units ","0","v19457798","1.6","197.0","","","","1"
"2013","Canada","2016A000011124","Authorized police officer strength","Number","223","units ","0","v65783478","1.12","71593","","","","0"
"2013","Canada","2016A000011124","Authorized police officer strength per 100,000 population","Rate","257","units ","0","v65783479","1.13","203.7","","","","1"
"2013","Canada","2016A000011124","Criminal Code incidents per police officer","Rate","257","units ","0","v19457799","1.7","26.4","","","","1"
"2013","Canada","2016A000011124","Crime severity index","Index","160","units ","0","v65783480","1.14","68.78","","","","2"
"2013","Canada","2016A000011124","Weighted clearance rate","Rate","257","units ","0","v65783481","1.15","41.00","","","","2"
"2013","Newfoundland and Labrador","2016A000210","Total number of all personnel","Number","223","units ","0","v19457802","2.1","1258","","","","0"
"2013","Newfoundland and Labrador","2016A000210","Total number of police officers","Number","223","units ","0","v19457800","2.2","917","","","","0"
"2013","Newfoundland and Labrador","2016A000210","Male police officers","Number","223","units ","0","v53509189","2.10","740","","","","0"
"2013","Newfoundland and Labrador","2016A000210","Female police officers","Number","223","units ","0","v53509190","2.11","177","","","","0"
"2013","Newfoundland and Labrador","2016A000210","Total number of civilian and other personnel","Number","223","units ","0","v19457801","2.3","341","","","","0"
"2013","Newfoundland and Labrador","2016A000210","Police-civilian ratio","Ratio","270","units ","0","v19457803","2.4","2.7","","","","1"
"2013","Newfoundland and Labrador","2016A000210","Police officers per 100,000 population","Rate","257","units ","0","v19457805","2.6","173.9","","","","1"
"2013","Newfoundland and Labrador","2016A000210","Authorized police officer strength","Number","223","units ","0","v65783490","2.12","955","","","","0"
"2013","Newfoundland and Labrador","2016A000210","Authorized police officer strength per 100,000 population","Rate","257","units ","0","v65783491","2.13","181.1","","","","1"
"2013","Newfoundland and Labrador","2016A000210","Criminal Code incidents per police officer","Rate","257","units ","0","v19457806","2.7","34.3","","","","1"
"2013","Newfoundland and Labrador","2016A000210","Crime severity index","Index","160","units ","0","v65783492","2.14","68.43","","","","2"
"2013","Newfoundland and Labrador","2016A000210","Weighted clearance rate","Rate","257","units ","0","v65783493","2.15","36.59","","","","2"
"2013","Prince Edward Island","2016A000211","Total number of all personnel","Number","223","units ","0","v19457809","3.1","322","","","","0"
"2013","Prince Edward Island","2016A000211","Total number of police officers","Number","223","units ","0","v19457807","3.2","232","","","","0"
"2013","Prince Edward Island","2016A000211","Male police officers","Number","223","units ","0","v53509191","3.10","195","","","","0"
"2013","Prince Edward Island","2016A000211","Female police officers","Number","223","units ","0","v53509192","3.11","37","","","","0"
"2013","Prince Edward Island","2016A000211","Total number of civilian and other personnel","Number","223","units ","0","v19457808","3.3","90","","","","0"
"2013","Prince Edward Island","2016A000211","Police-civilian ratio","Ratio","270","units ","0","v19457810","3.4","2.6","","","","1"
"2013","Prince Edward Island","2016A000211","Police officers per 100,000 population","Rate","257","units ","0","v19457812","3.6","159.8","","","","1"
"2013","Prince Edward Island","2016A000211","Authorized police officer strength","Number","223","units ","0","v65783502","3.12","247","","","","0"
"2013","Prince Edward Island","2016A000211","Authorized police officer strength per 100,000 population","Rate","257","units ","0","v65783503","3.13","170.1","","","","1"
"2013","Prince Edward Island","2016A000211","Criminal Code incidents per police officer","Rate","257","units ","0","v19457813","3.7","36.8","","","","1"
"2013","Prince Edward Island","2016A000211","Crime severity index","Index","160","units ","0","v65783504","3.14","64.82","","","","2"
"2013","Prince Edward Island","2016A000211","Weighted clearance rate","Rate","257","units ","0","v65783505","3.15","33.56","","","","2"
"2013","Nova Scotia","2016A000212","Total number of all personnel","Number","223","units ","0","v19457816","4.1","2723","","","","0"
"2013","Nova Scotia","2016A000212","Total number of police officers","Number","223","units ","0","v19457814","4.2","1895","","","","0"
"2013","Nova Scotia","2016A000212","Male police officers","Number","223","units ","0","v53509193","4.10","1570","","","","0"
"2013","Nova Scotia","2016A000212","Female police officers","Number","223","units ","0","v53509194","4.11","325","","","","0"
"2013","Nova Scotia","2016A000212","Total number of civilian and other personnel","Number","223","units ","0","v19457815","4.3","828","","","","0"
"2013","Nova Scotia","2016A000212","Police-civilian ratio","Ratio","270","units ","0","v19457817","4.4","2.3","","","","1"
"2013","Nova Scotia","2016A000212","Police officers per 100,000 population","Rate","257","units ","0","v19457819","4.6","200.9","","","","1"
"2013","Nova Scotia","2016A000212","Authorized police officer strength","Number","223","units ","0","v65783514","4.12","1967","","","","0"
"2013","Nova Scotia","2016A000212","Authorized police officer strength per 100,000 population","Rate","257","units ","0","v65783515","4.13","208.6","","","","1"
"2013","Nova Scotia","2016A000212","Criminal Code incidents per police officer","Rate","257","units ","0","v19457820","4.7","28.1","","","","1"
"2013","Nova Scotia","2016A000212","Crime severity index","Index","160","units ","0","v65783516","4.14","69.83","","","","2"
"2013","Nova Scotia","2016A000212","Weighted clearance rate","Rate","257","units ","0","v65783517","4.15","42.40","","","","2"
"2013","New Brunswick","2016A000213","Total number of all personnel","Number","223","units ","0","v19457823","5.1","1771","","","","0"
"2013","New Brunswick","2016A000213","Total number of police officers","Number","223","units ","0","v19457821","5.2","1344","","","","0"
"2013","New Brunswick","2016A000213","Male police officers","Number","223","units ","0","v53509195","5.10","1128","","","","0"
"2013","New Brunswick","2016A000213","Female police officers","Number","223","units ","0","v53509196","5.11","216","","","","0"
"2013","New Brunswick","2016A000213","Total number of civilian and other personnel","Number","223","units ","0","v19457822","5.3","427","","","","0"
"2013","New Brunswick","2016A000213","Police-civilian ratio","Ratio","270","units ","0","v19457824","5.4","3.1","","","","1"
"2013","New Brunswick","2016A000213","Police officers per 100,000 population","Rate","257","units ","0","v19457826","5.6","177.8","","","","1"
"2013","New Brunswick","2016A000213","Authorized police officer strength","Number","223","units ","0","v65783526","5.12","1398","","","","0"
"2013","New Brunswick","2016A000213","Authorized police officer strength per 100,000 population","Rate","257","units ","0","v65783527","5.13","185.0","","","","1"
"2013","New Brunswick","2016A000213","Criminal Code incidents per police officer","Rate","257","units ","0","v19457827","5.7","27.2","","","","1"
"2013","New Brunswick","2016A000213","Crime severity index","Index","160","units ","0","v65783528","5.14","60.25","","","","2"
"2013","New Brunswick","2016A000213","Weighted clearance rate","Rate","257","units ","0","v65783529","5.15","40.87","","","","2"
"2013","Quebec","2016A000224","Total number of all personnel","Number","223","units ","0","v19457830","6.1","20748","","","","0"
"2013","Quebec","2016A000224","Total number of police officers","Number","223","units ","0","v19457828","6.2","16002","","","","0"
"2013","Quebec","2016A000224","Male police officers","Number","223","units ","0","v53509197","6.10","12112","","","","0"
"2013","Quebec","2016A000224","Female police officers","Number","223","units ","0","v53509198","6.11","3890","","","","0"
"2013","Quebec","2016A000224","Total number of civilian and other personnel","Number","223","units ","0","v19457829","6.3","4746","","","","0"
"2013","Quebec","2016A000224","Police-civilian ratio","Ratio","270","units ","0","v19457831","6.4","3.4","","","","1"
"2013","Quebec","2016A000224","Police officers per 100,000 population","Rate","257","units ","0","v19457833","6.6","196.3","","","","1"
"2013","Quebec","2016A000224","Authorized police officer strength","Number","223","units ","0","v65783538","6.12","16390","","","","0"
"2013","Quebec","2016A000224","Authorized police officer strength per 100,000 population","Rate","257","units ","0","v65783539","6.13","201.1","","","","1"
"2013","Quebec","2016A000224","Criminal Code incidents per police officer","Rate","257","units ","0","v19457834","6.7","19.7","","","","1"
"2013","Quebec","2016A000224","Crime severity index","Index","160","units ","0","v65783540","6.14","62.33","","","","2"
"2013","Quebec","2016A000224","Weighted clearance rate","Rate","257","units ","0","v65783541","6.15","39.93","","","","2"
"2013","Ontario","2016A000235","Total number of all personnel","Number","223","units ","0","v19457837","7.1","37012","","","","0"
"2013","Ontario","2016A000235","Total number of police officers","Number","223","units ","0","v19457835","7.2","26359","","","","0"
"2013","Ontario","2016A000235","Male police officers","Number","223","units ","0","v53509199","7.10","21384","","","","0"
"2013","Ontario","2016A000235","Female police officers","Number","223","units ","0","v53509200","7.11","4975","","","","0"
"2013","Ontario","2016A000235","Total number of civilian and other personnel","Number","223","units ","0","v19457836","7.3","10653","","","","0"
"2013","Ontario","2016A000235","Police-civilian ratio","Ratio","270","units ","0","v19457838","7.4","2.5","","","","1"
"2013","Ontario","2016A000235","Police officers per 100,000 population","Rate","257","units ","0","v19457840","7.6","194.4","","","","1"
"2013","Ontario","2016A000235","Authorized police officer strength","Number","223","units ","0","v65783550","7.12","26795","","","","0"
"2013","Ontario","2016A000235","Authorized police officer strength per 100,000 population","Rate","257","units ","0","v65783551","7.13","197.7","","","","1"
"2013","Ontario","2016A000235","Criminal Code incidents per police officer","Rate","257","units ","0","v19457841","7.7","18.9","","","","1"
"2013","Ontario","2016A000235","Crime severity index","Index","160","units ","0","v65783552","7.14","52.40","","","","2"
"2013","Ontario","2016A000235","Weighted clearance rate","Rate","257","units ","0","v65783553","7.15","43.71","","","","2"
"2013","Manitoba","2016A000246","Total number of all personnel","Number","223","units ","0","v19457844","8.1","3621","","","","0"
"2013","Manitoba","2016A000246","Total number of police officers","Number","223","units ","0","v19457842","8.2","2691","","","","0"
"2013","Manitoba","2016A000246","Male police officers","Number","223","units ","0","v53509201","8.10","2280","","","","0"
"2013","Manitoba","2016A000246","Female police officers","Number","223","units ","0","v53509202","8.11","411","","","","0"
"2013","Manitoba","2016A000246","Total number of civilian and other personnel","Number","223","units ","0","v19457843","8.3","930","","","","0"
"2013","Manitoba","2016A000246","Police-civilian ratio","Ratio","270","units ","0","v19457845","8.4","2.9","","","","1"
"2013","Manitoba","2016A000246","Police officers per 100,000 population","Rate","257","units ","0","v19457847","8.6","212.6","","","","1"
"2013","Manitoba","2016A000246","Authorized police officer strength","Number","223","units ","0","v65783562","8.12","2726","","","","0"
"2013","Manitoba","2016A000246","Authorized police officer strength per 100,000 population","Rate","257","units ","0","v65783563","8.13","215.4","","","","1"
"2013","Manitoba","2016A000246","Criminal Code incidents per police officer","Rate","257","units ","0","v19457848","8.7","37.6","","","","1"
"2013","Manitoba","2016A000246","Crime severity index","Index","160","units ","0","v65783564","8.14","100.62","","","","2"
"2013","Manitoba","2016A000246","Weighted clearance rate","Rate","257","units ","0","v65783565","8.15","47.57","","","","2"
"2013","Saskatchewan","2016A000247","Total number of all personnel","Number","223","units ","0","v19457851","9.1","3166","","","","0"
"2013","Saskatchewan","2016A000247","Total number of police officers","Number","223","units ","0","v19457849","9.2","2306","","","","0"
"2013","Saskatchewan","2016A000247","Male police officers","Number","223","units ","0","v53509203","9.10","1860","","","","0"
"2013","Saskatchewan","2016A000247","Female police officers","Number","223","units ","0","v53509204","9.11","446","","","","0"
"2013","Saskatchewan","2016A000247","Total number of civilian and other personnel","Number","223","units ","0","v19457850","9.3","860","","","","0"
"2013","Saskatchewan","2016A000247","Police-civilian ratio","Ratio","270","units ","0","v19457852","9.4","2.7","","","","1"
"2013","Saskatchewan","2016A000247","Police officers per 100,000 population","Rate","257","units ","0","v19457854","9.6","208.7","","","","1"
"2013","Saskatchewan","2016A000247","Authorized police officer strength","Number","223","units ","0","v65783574","9.12","2372","","","","0"
"2013","Saskatchewan","2016A000247","Authorized police officer strength per 100,000 population","Rate","257","units ","0","v65783575","9.13","214.7","","","","1"
"2013","Saskatchewan","2016A000247","Criminal Code incidents per police officer","Rate","257","units ","0","v19457855","9.7","51.4","","","","1"
"2013","Saskatchewan","2016A000247","Crime severity index","Index","160","units ","0","v65783576","9.14","125.94","","","","2"
"2013","Saskatchewan","2016A000247","Weighted clearance rate","Rate","257","units ","0","v65783577","9.15","49.26","","","","2"
"2013","Alberta","2016A000248","Total number of all personnel","Number","223","units ","0","v19457858","10.1","9235","","","","0"
"2013","Alberta","2016A000248","Total number of police officers","Number","223","units ","0","v19457856","10.2","6899","","","","0"
"2013","Alberta","2016A000248","Male police officers","Number","223","units ","0","v53509175","10.10","5668","","","","0"
"2013","Alberta","2016A000248","Female police officers","Number","223","units ","0","v53509176","10.11","1231","","","","0"
"2013","Alberta","2016A000248","Total number of civilian and other personnel","Number","223","units ","0","v19457857","10.3","2336","","","","0"
"2013","Alberta","2016A000248","Police-civilian ratio","Ratio","270","units ","0","v19457859","10.4","3.0","","","","1"
"2013","Alberta","2016A000248","Police officers per 100,000 population","Rate","257","units ","0","v19457861","10.6","172.6","","","","1"
"2013","Alberta","2016A000248","Authorized police officer strength","Number","223","units ","0","v65783586","10.12","7332","","","","0"
"2013","Alberta","2016A000248","Authorized police officer strength per 100,000 population","Rate","257","units ","0","v65783587","10.13","183.4","","","","1"
"2013","Alberta","2016A000248","Criminal Code incidents per police officer","Rate","257","units ","0","v19457862","10.7","41.1","","","","1"
"2013","Alberta","2016A000248","Crime severity index","Index","160","units ","0","v65783588","10.14","84.98","","","","2"
"2013","Alberta","2016A000248","Weighted clearance rate","Rate","257","units ","0","v65783589","10.15","41.94","","","","2"
"2013","British Columbia","2016A000259","Total number of all personnel","Number","223","units ","0","v19457865","11.1","11487","","","","0"
"2013","British Columbia","2016A000259","Total number of police officers","Number","223","units ","0","v19457863","11.2","8856","","","","0"
"2013","British Columbia","2016A000259","Male police officers","Number","223","units ","0","v53509177","11.10","6949","","","","0"
"2013","British Columbia","2016A000259","Female police officers","Number","223","units ","0","v53509178","11.11","1907","","","","0"
"2013","British Columbia","2016A000259","Total number of civilian and other personnel","Number","223","units ","0","v19457864","11.3","2631","","","","0"
"2013","British Columbia","2016A000259","Police-civilian ratio","Ratio","270","units ","0","v19457866","11.4","3.4","","","","1"
"2013","British Columbia","2016A000259","Police officers per 100,000 population","Rate","257","units ","0","v19457868","11.6","192.9","","","","1"
"2013","British Columbia","2016A000259","Authorized police officer strength","Number","223","units ","0","v65783598","11.12","9107","","","","0"
"2013","British Columbia","2016A000259","Authorized police officer strength per 100,000 population","Rate","257","units ","0","v65783599","11.13","198.4","","","","1"
"2013","British Columbia","2016A000259","Criminal Code incidents per police officer","Rate","257","units ","0","v19457869","11.7","38.4","","","","1"
"2013","British Columbia","2016A000259","Crime severity index","Index","160","units ","0","v65783600","11.14","88.50","","","","2"
"2013","British Columbia","2016A000259","Weighted clearance rate","Rate","257","units ","0","v65783601","11.15","30.36","","","","2"
"2013","Yukon","2016A000260","Total number of all personnel","Number","223","units ","0","v19457872","12.1","186","","","","0"
"2013","Yukon","2016A000260","Total number of police officers","Number","223","units ","0","v19457870","12.2","132","","","","0"
"2013","Yukon","2016A000260","Male police officers","Number","223","units ","0","v53509179","12.10","115","","","","0"
"2013","Yukon","2016A000260","Female police officers","Number","223","units ","0","v53509180","12.11","17","","","","0"
"2013","Yukon","2016A000260","Total number of civilian and other personnel","Number","223","units ","0","v19457871","12.3","54","","","","0"
"2013","Yukon","2016A000260","Police-civilian ratio","Ratio","270","units ","0","v19457873","12.4","2.4","","","","1"
"2013","Yukon","2016A000260","Police officers per 100,000 population","Rate","257","units ","0","v19457875","12.6","363.7","","","","1"
"2013","Yukon","2016A000260","Authorized police officer strength","Number","223","units ","0","v65783610","12.12","135","","","","0"
"2013","Yukon","2016A000260","Authorized police officer strength per 100,000 population","Rate","257","units ","0","v65783611","12.13","371.9","","","","1"
"2013","Yukon","2016A000260","Criminal Code incidents per police officer","Rate","257","units ","0","v19457876","12.7","65.7","","","","1"
"2013","Yukon","2016A000260","Crime severity index","Index","160","units ","0","v65783612","12.14","170.34","","","","2"
"2013","Yukon","2016A000260","Weighted clearance rate","Rate","257","units ","0","v65783613","12.15","55.50","","","","2"
"2013","Northwest Territories","2016A000261","Total number of all personnel","Number","223","units ","0","v19457879","14.1","254","","","","0"
"2013","Northwest Territories","2016A000261","Total number of police officers","Number","223","units ","0","v19457877","14.2","192","","","","0"
"2013","Northwest Territories","2016A000261","Male police officers","Number","223","units ","0","v53509183","14.10","166","","","","0"
"2013","Northwest Territories","2016A000261","Female police officers","Number","223","units ","0","v53509184","14.11","26","","","","0"
"2013","Northwest Territories","2016A000261","Total number of civilian and other personnel","Number","223","units ","0","v19457878","14.3","62","","","","0"
"2013","Northwest Territories","2016A000261","Police-civilian ratio","Ratio","270","units ","0","v19457880","14.4","3.1","","","","1"
"2013","Northwest Territories","2016A000261","Police officers per 100,000 population","Rate","257","units ","0","v19457882","14.6","438.6","","","","1"
"2013","Northwest Territories","2016A000261","Authorized police officer strength","Number","223","units ","0","v65783634","14.12","211","","","","0"
"2013","Northwest Territories","2016A000261","Authorized police officer strength per 100,000 population","Rate","257","units ","0","v65783635","14.13","482.0","","","","1"
"2013","Northwest Territories","2016A000261","Criminal Code incidents per police officer","Rate","257","units ","0","v19457883","14.7","104.1","","","","1"
"2013","Northwest Territories","2016A000261","Crime severity index","Index","160","units ","0","v65783636","14.14","315.17","","","","2"
"2013","Northwest Territories","2016A000261","Weighted clearance rate","Rate","257","units ","0","v65783637","14.15","64.57","","","","2"
"2013","Nunavut","2016A000262","Total number of all personnel","Number","223","units ","0","v19457892","15.1","150","","","","0"
"2013","Nunavut","2016A000262","Total number of police officers","Number","223","units ","0","v19457890","15.2","128","","","","0"
"2013","Nunavut","2016A000262","Male police officers","Number","223","units ","0","v53509185","15.10","112","","","","0"
"2013","Nunavut","2016A000262","Female police officers","Number","223","units ","0","v53509186","15.11","16","","","","0"
"2013","Nunavut","2016A000262","Total number of civilian and other personnel","Number","223","units ","0","v19457891","15.3","22","","","","0"
"2013","Nunavut","2016A000262","Police-civilian ratio","Ratio","270","units ","0","v19457893","15.4","5.8","","","","1"
"2013","Nunavut","2016A000262","Police officers per 100,000 population","Rate","257","units ","0","v19457895","15.6","361.4","","","","1"
"2013","Nunavut","2016A000262","Authorized police officer strength","Number","223","units ","0","v65783646","15.12","136","","","","0"
"2013","Nunavut","2016A000262","Authorized police officer strength per 100,000 population","Rate","257","units ","0","v65783647","15.13","384.0","","","","1"
"2013","Nunavut","2016A000262","Criminal Code incidents per police officer","Rate","257","units ","0","v19457896","15.7","90.3","","","","1"
"2013","Nunavut","2016A000262","Crime severity index","Index","160","units ","0","v65783648","15.14","285.48","","","","2"
"2013","Nunavut","2016A000262","Weighted clearance rate","Rate","257","units ","0","v65783649","15.15","78.31","","","","2"
"2013","Royal Canadian Mounted Police (RCMP), headquarters and training academy","2011A000261","Total number of all personnel","Number","223","units ","0","v19457899","16.1","5187","","","","0"
"2013","Royal Canadian Mounted Police (RCMP), headquarters and training academy","2011A000261","Total number of police officers","Number","223","units ","0","v19457897","16.2","1297","","","","0"
"2013","Royal Canadian Mounted Police (RCMP), headquarters and training academy","2011A000261","Male police officers","Number","223","units ","0","v53509187","16.10","973","","","","0"
"2013","Royal Canadian Mounted Police (RCMP), headquarters and training academy","2011A000261","Female police officers","Number","223","units ","0","v53509188","16.11","324","","","","0"
"2013","Royal Canadian Mounted Police (RCMP), headquarters and training academy","2011A000261","Total number of civilian and other personnel","Number","223","units ","0","v19457898","16.3","3890","","","","0"
"2013","Royal Canadian Mounted Police (RCMP), headquarters and training academy","2011A000261","Police-civilian ratio","Ratio","270","units ","0","v19457900","16.4","0.3","","","","1"
"2013","Royal Canadian Mounted Police (RCMP), headquarters and training academy","2011A000261","Police officers per 100,000 population","Rate","257","units ","0","v80751157","16.6","","..","","","0"
"2013","Royal Canadian Mounted Police (RCMP), headquarters and training academy","2011A000261","Authorized police officer strength","Number","223","units ","0","v65783656","16.12","1822","","","","0"
"2013","Royal Canadian Mounted Police (RCMP), headquarters and training academy","2011A000261","Authorized police officer strength per 100,000 population","Rate","257","units ","0","v80751154","16.13","","..","","","0"
"2013","Royal Canadian Mounted Police (RCMP), headquarters and training academy","2011A000261","Criminal Code incidents per police officer","Rate","257","units ","0","v80751158","16.7","","..","","","0"
"2013","Royal Canadian Mounted Police (RCMP), headquarters and training academy","2011A000261","Crime severity index","Index","160","units ","0","v80751155","16.14","","..","","","0"
"2013","Royal Canadian Mounted Police (RCMP), headquarters and training academy","2011A000261","Weighted clearance rate","Rate","257","units ","0","v80751156","16.15","","..","","","0"
"2014","Canada","2016A000011124","Total number of all personnel","Number","223","units ","0","v19457795","1.1","97231","","","","0"
"2014","Canada","2016A000011124","Total number of police officers","Number","223","units ","0","v19457793","1.2","68806","","","","0"
"2014","Canada","2016A000011124","Male police officers","Number","223","units ","0","v53509173","1.10","54650","","","","0"
"2014","Canada","2016A000011124","Female police officers","Number","223","units ","0","v53509174","1.11","14156","","","","0"
"2014","Canada","2016A000011124","Total number of civilian and other personnel","Number","223","units ","0","v19457794","1.3","28425","","","","0"
"2014","Canada","2016A000011124","Police-civilian ratio","Ratio","270","units ","0","v19457796","1.4","2.4","","","","1"
"2014","Canada","2016A000011124","Police officers per 100,000 population","Rate","257","units ","0","v19457798","1.6","193.6","","","","1"
"2014","Canada","2016A000011124","Authorized police officer strength","Number","223","units ","0","v65783478","1.12","71457","","","","0"
"2014","Canada","2016A000011124","Authorized police officer strength per 100,000 population","Rate","257","units ","0","v65783479","1.13","201.1","","","","1"
"2014","Canada","2016A000011124","Criminal Code incidents per police officer","Rate","257","units ","0","v19457799","1.7","26.1","","","","1"
